symbol,sector,signal_date,entry_date,exit_date,holding_days,setup_type,bias,entry_close,exit_close,raw_exit_close,stop_level,stopped,net_return_pct,gross_return_pct,mfe_pct,mae_pct,alpha_score,ifs_score,conviction_score,priority_score,macro_regime_prob,gamma_regime,structural_bias,suggested_strategy,price_source,trend_pass,trend_ret20_pct,trend_rs20_pct,alpha_score_bucket,macro_regime_bucket,ifs_bucket,rs20_bucket
INDIANB,NIFTY PSU BANK,2025-10-28,2025-10-29,2025-11-19,15,INVENTORY_MIGRATION,Support Normalization,855.0,885.55,885.55,795.15,False,3.3731,3.5731,4.6608,-0.8246,44.21,-6.0,25.4,5.25,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,20.74750477808451,15.549712876337594,40-60,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-10-29,2025-10-30,2025-11-03,3,REGIME_SHIFT,Regime Transition,858.45,880.35,880.35,841.5,False,2.3511,2.5511,3.419,-1.0426,24.98,-2.7,27.3,120.04,30.1,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,17.92023185205631,12.16011104783141,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-10-29,2025-10-30,2025-11-06,5,REGIME_SHIFT,Regime Transition,858.45,865.8,865.8,841.5,False,0.6562,0.8562,3.419,-1.0426,24.98,-2.7,27.3,120.04,30.1,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,17.92023185205631,12.16011104783141,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-10-29,2025-10-30,2025-11-13,10,REGIME_SHIFT,Regime Transition,858.45,869.45,869.45,841.5,False,1.0814,1.2814,3.419,-1.0426,24.98,-2.7,27.3,120.04,30.1,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,17.92023185205631,12.16011104783141,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-10-29,2025-10-30,2025-11-20,15,REGIME_SHIFT,Regime Transition,858.45,882.35,882.35,841.5,False,2.5841,2.7841,4.2402,-1.0426,24.98,-2.7,27.3,120.04,30.1,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,17.92023185205631,12.16011104783141,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-10-30,2025-10-31,2025-11-04,3,REGIME_SHIFT,Regime Transition,860.0,872.4,872.4,841.5,False,1.2419,1.4419,3.2326,-0.4884,22.4,-9.3,24.3,333.03,26.4,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,13.873717863327562,8.726650076840968,20-40,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-10-30,2025-10-31,2025-11-07,5,REGIME_SHIFT,Regime Transition,860.0,873.95,873.95,841.5,False,1.4221,1.6221,3.2326,-1.1628,22.4,-9.3,24.3,333.03,26.4,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,13.873717863327562,8.726650076840968,20-40,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-10-30,2025-10-31,2025-11-14,10,REGIME_SHIFT,Regime Transition,860.0,868.45,868.45,841.5,False,0.7826,0.9826,3.2326,-1.1628,22.4,-9.3,24.3,333.03,26.4,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,13.873717863327562,8.726650076840968,20-40,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-10-30,2025-10-31,2025-11-21,15,REGIME_SHIFT,Regime Transition,860.0,851.8,851.8,841.5,False,-1.1535,-0.9535,4.0523,-1.1628,22.4,-9.3,24.3,333.03,26.4,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,13.873717863327562,8.726650076840968,20-40,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-10-31,2025-11-03,2025-11-06,3,INVENTORY_MIGRATION,Strong Bullish Momentum,865.55,865.8,865.8,850.0,False,-0.1711,0.0289,2.5706,-0.7452,25.02,-14.6,23.8,88.96,26.4,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,16.50498609320943,12.93843229896472,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-10-31,2025-11-03,2025-11-07,5,INVENTORY_MIGRATION,Strong Bullish Momentum,865.55,850.0,873.95,850.0,True,-1.9965,-1.7965,2.5706,-1.7965,25.02,-14.6,23.8,88.96,26.4,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,16.50498609320943,12.93843229896472,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-10-31,2025-11-03,2025-11-07,10,INVENTORY_MIGRATION,Strong Bullish Momentum,865.55,850.0,873.95,850.0,True,-1.9965,-1.7965,2.9981,-1.7965,25.02,-14.6,23.8,88.96,26.4,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,16.50498609320943,12.93843229896472,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-10-31,2025-11-03,2025-11-07,15,INVENTORY_MIGRATION,Strong Bullish Momentum,865.55,850.0,873.95,850.0,True,-1.9965,-1.7965,3.3851,-1.7965,25.02,-14.6,23.8,88.96,26.4,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,16.50498609320943,12.93843229896472,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-10-31,2025-11-03,2025-11-06,3,IV_SKEW_ACCUMULATION,Strong Bullish Momentum,865.55,865.8,865.8,850.0,False,-0.1711,0.0289,2.5706,-0.7452,25.02,-14.6,23.8,88.96,26.4,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,16.50498609320943,12.93843229896472,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-10-31,2025-11-03,2025-11-07,5,IV_SKEW_ACCUMULATION,Strong Bullish Momentum,865.55,850.0,873.95,850.0,True,-1.9965,-1.7965,2.5706,-1.7965,25.02,-14.6,23.8,88.96,26.4,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,16.50498609320943,12.93843229896472,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-10-31,2025-11-03,2025-11-07,10,IV_SKEW_ACCUMULATION,Strong Bullish Momentum,865.55,850.0,873.95,850.0,True,-1.9965,-1.7965,2.9981,-1.7965,25.02,-14.6,23.8,88.96,26.4,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,16.50498609320943,12.93843229896472,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-10-31,2025-11-03,2025-11-07,15,IV_SKEW_ACCUMULATION,Strong Bullish Momentum,865.55,850.0,873.95,850.0,True,-1.9965,-1.7965,3.3851,-1.7965,25.02,-14.6,23.8,88.96,26.4,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,16.50498609320943,12.93843229896472,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-03,2025-11-04,2025-11-07,3,INVENTORY_MIGRATION,Bullish Accumulation,880.95,850.0,873.95,850.0,True,-3.7133,-3.5133,0.3065,-3.5133,26.76,-5.7,21.6,25.52,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,14.935700763757431,11.444533124643996,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-03,2025-11-04,2025-11-07,5,INVENTORY_MIGRATION,Bullish Accumulation,880.95,850.0,873.95,850.0,True,-3.7133,-3.5133,0.3065,-3.5133,26.76,-5.7,21.6,25.52,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,14.935700763757431,11.444533124643996,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-03,2025-11-04,2025-11-07,10,INVENTORY_MIGRATION,Bullish Accumulation,880.95,850.0,873.95,850.0,True,-3.7133,-3.5133,1.5778,-3.5133,26.76,-5.7,21.6,25.52,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,14.935700763757431,11.444533124643996,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-03,2025-11-04,2025-11-07,15,INVENTORY_MIGRATION,Bullish Accumulation,880.95,850.0,873.95,850.0,True,-3.7133,-3.5133,1.5778,-3.5133,26.76,-5.7,21.6,25.52,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,14.935700763757431,11.444533124643996,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-06,2025-11-07,2025-11-11,3,IV_SKEW_ACCUMULATION,Bullish Breakout,864.0,867.9,867.9,839.826,False,0.2514,0.4514,2.1991,-1.6204,16.13,2.2,29.1,36.32,33.2,TRANSITION_REGIME,Support Building,Bull Call Spread (Debit),cash_ohlc,True,14.266860234921452,12.668185693036893,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-06,2025-11-07,2025-11-13,5,IV_SKEW_ACCUMULATION,Bullish Breakout,864.0,869.45,869.45,839.826,False,0.4308,0.6308,2.1991,-1.6204,16.13,2.2,29.1,36.32,33.2,TRANSITION_REGIME,Support Building,Bull Call Spread (Debit),cash_ohlc,True,14.266860234921452,12.668185693036893,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-06,2025-11-07,2025-11-20,10,IV_SKEW_ACCUMULATION,Bullish Breakout,864.0,882.35,882.35,839.826,False,1.9238,2.1238,3.5706,-1.6204,16.13,2.2,29.1,36.32,33.2,TRANSITION_REGIME,Support Building,Bull Call Spread (Debit),cash_ohlc,True,14.266860234921452,12.668185693036893,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-06,2025-11-07,2025-11-27,15,IV_SKEW_ACCUMULATION,Bullish Breakout,864.0,865.9,865.9,839.826,False,0.0199,0.2199,3.5706,-1.6204,16.13,2.2,29.1,36.32,33.2,TRANSITION_REGIME,Support Building,Bull Call Spread (Debit),cash_ohlc,True,14.266860234921452,12.668185693036893,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-10,2025-11-11,2025-11-13,3,INVENTORY_MIGRATION,Support Normalization,880.55,869.45,869.45,837.25,False,-1.4606,-1.2606,0.0,-2.8618,22.04,-6.0,18.5,84.89,26.4,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,14.376141999477943,12.817278058059944,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-10,2025-11-11,2025-11-17,5,INVENTORY_MIGRATION,Support Normalization,880.55,890.15,890.15,837.25,False,0.8902,1.0902,1.2435,-2.8618,22.04,-6.0,18.5,84.89,26.4,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,14.376141999477943,12.817278058059944,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-10,2025-11-11,2025-11-24,10,INVENTORY_MIGRATION,Support Normalization,880.55,854.75,854.75,837.25,False,-3.13,-2.93,1.624,-3.4467,22.04,-6.0,18.5,84.89,26.4,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,14.376141999477943,12.817278058059944,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-10,2025-11-11,2025-12-01,15,INVENTORY_MIGRATION,Support Normalization,880.55,887.35,887.35,837.25,False,0.5722,0.7722,1.624,-3.4467,22.04,-6.0,18.5,84.89,26.4,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,14.376141999477943,12.817278058059944,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-11,2025-11-12,2025-11-14,3,IV_SKEW_ACCUMULATION,Bullish Breakout,872.9,868.45,868.45,841.863,False,-0.7098,-0.5098,0.4525,-1.5924,27.45,37.3,20.5,15.01,26.4,TRANSITION_REGIME,Resistance Weakening,Bull Call Spread (Debit),cash_ohlc,True,11.806763285024147,10.186852941683021,20-40,macro_25_50,ifs_30_60,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-11,2025-11-12,2025-11-18,5,IV_SKEW_ACCUMULATION,Bullish Breakout,872.9,886.9,886.9,841.863,False,1.4038,1.6038,2.5146,-1.5924,27.45,37.3,20.5,15.01,26.4,TRANSITION_REGIME,Resistance Weakening,Bull Call Spread (Debit),cash_ohlc,True,11.806763285024147,10.186852941683021,20-40,macro_25_50,ifs_30_60,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-11,2025-11-12,2025-11-25,10,IV_SKEW_ACCUMULATION,Bullish Breakout,872.9,873.1,873.1,841.863,False,-0.1771,0.0229,2.5146,-2.6005,27.45,37.3,20.5,15.01,26.4,TRANSITION_REGIME,Resistance Weakening,Bull Call Spread (Debit),cash_ohlc,True,11.806763285024147,10.186852941683021,20-40,macro_25_50,ifs_30_60,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-11,2025-11-12,2025-12-02,15,IV_SKEW_ACCUMULATION,Bullish Breakout,872.9,859.45,859.45,841.863,False,-1.7408,-1.5408,2.5146,-2.6005,27.45,37.3,20.5,15.01,26.4,TRANSITION_REGIME,Resistance Weakening,Bull Call Spread (Debit),cash_ohlc,True,11.806763285024147,10.186852941683021,20-40,macro_25_50,ifs_30_60,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-12,2025-11-13,2025-11-17,3,INVENTORY_MIGRATION,Bullish Breakout,867.5,890.15,890.15,806.775,False,2.411,2.611,2.7666,-0.9798,11.8,-9.6,20.0,117.84,30.1,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,10.721123165283974,8.15069860622406,00-20,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-12,2025-11-13,2025-11-19,5,INVENTORY_MIGRATION,Bullish Breakout,867.5,885.55,885.55,806.775,False,1.8807,2.0807,3.1527,-0.9798,11.8,-9.6,20.0,117.84,30.1,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,10.721123165283974,8.15069860622406,00-20,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-12,2025-11-13,2025-11-26,10,INVENTORY_MIGRATION,Bullish Breakout,867.5,886.75,886.75,806.775,False,2.019,2.219,3.1527,-1.9942,11.8,-9.6,20.0,117.84,30.1,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,10.721123165283974,8.15069860622406,00-20,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-12,2025-11-13,2025-12-03,15,INVENTORY_MIGRATION,Bullish Breakout,867.5,806.775,812.8,806.775,True,-7.2,-7.0,3.1527,-7.3718,11.8,-9.6,20.0,117.84,30.1,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,10.721123165283974,8.15069860622406,00-20,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-12,2025-11-13,2025-11-17,3,IV_SKEW_ACCUMULATION,Bullish Breakout,867.5,890.15,890.15,806.775,False,2.411,2.611,2.7666,-0.9798,11.8,-9.6,20.0,117.84,30.1,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,10.721123165283974,8.15069860622406,00-20,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-12,2025-11-13,2025-11-19,5,IV_SKEW_ACCUMULATION,Bullish Breakout,867.5,885.55,885.55,806.775,False,1.8807,2.0807,3.1527,-0.9798,11.8,-9.6,20.0,117.84,30.1,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,10.721123165283974,8.15069860622406,00-20,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-12,2025-11-13,2025-11-26,10,IV_SKEW_ACCUMULATION,Bullish Breakout,867.5,886.75,886.75,806.775,False,2.019,2.219,3.1527,-1.9942,11.8,-9.6,20.0,117.84,30.1,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,10.721123165283974,8.15069860622406,00-20,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-12,2025-11-13,2025-12-03,15,IV_SKEW_ACCUMULATION,Bullish Breakout,867.5,806.775,812.8,806.775,True,-7.2,-7.0,3.1527,-7.3718,11.8,-9.6,20.0,117.84,30.1,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,10.721123165283974,8.15069860622406,00-20,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-13,2025-11-14,2025-11-18,3,IV_SKEW_ACCUMULATION,Volatility Expansion,868.05,886.9,886.9,856.4083,False,1.9715,2.1715,3.0874,-0.697,21.64,0.8,16.5,54.5,26.4,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,13.187528477510902,10.269909022737679,20-40,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-13,2025-11-14,2025-11-20,5,IV_SKEW_ACCUMULATION,Volatility Expansion,868.05,882.35,882.35,856.4083,False,1.4474,1.6474,3.0874,-0.697,21.64,0.8,16.5,54.5,26.4,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,13.187528477510902,10.269909022737679,20-40,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-13,2025-11-14,2025-11-21,10,IV_SKEW_ACCUMULATION,Volatility Expansion,868.05,856.4083,851.8,856.4083,True,-1.5411,-1.3411,3.0874,-2.0563,21.64,0.8,16.5,54.5,26.4,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,13.187528477510902,10.269909022737679,20-40,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-13,2025-11-14,2025-11-21,15,IV_SKEW_ACCUMULATION,Volatility Expansion,868.05,856.4083,851.8,856.4083,True,-1.5411,-1.3411,3.0874,-7.7818,21.64,0.8,16.5,54.5,26.4,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,13.187528477510902,10.269909022737679,20-40,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-14,2025-11-17,2025-11-19,3,IV_SKEW_ACCUMULATION,Volatility Expansion,873.0,885.55,885.55,855.4233,False,1.2376,1.4376,2.5029,-0.1088,21.24,-24.7,21.1,128.93,26.3,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,12.014703985553998,9.69867799393751,20-40,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-14,2025-11-17,2025-11-21,5,IV_SKEW_ACCUMULATION,Volatility Expansion,873.0,855.4233,851.8,855.4233,True,-2.2134,-2.0134,2.5029,-2.6117,21.24,-24.7,21.1,128.93,26.3,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,12.014703985553998,9.69867799393751,20-40,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-14,2025-11-17,2025-11-21,10,IV_SKEW_ACCUMULATION,Volatility Expansion,873.0,855.4233,851.8,855.4233,True,-2.2134,-2.0134,2.5029,-2.6117,21.24,-24.7,21.1,128.93,26.3,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,12.014703985553998,9.69867799393751,20-40,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-14,2025-11-17,2025-11-21,15,IV_SKEW_ACCUMULATION,Volatility Expansion,873.0,855.4233,851.8,855.4233,True,-2.2134,-2.0134,2.5029,-8.3047,21.24,-24.7,21.1,128.93,26.3,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,12.014703985553998,9.69867799393751,20-40,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-17,2025-11-18,2025-11-19,3,INVENTORY_MIGRATION,Strong Bullish Momentum,893.7,880.0,885.55,880.0,True,-1.733,-1.533,0.1287,-1.6001,38.45,-43.4,29.9,22.05,26.3,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,15.446469100577144,13.773047252875537,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-17,2025-11-18,2025-11-19,5,INVENTORY_MIGRATION,Strong Bullish Momentum,893.7,880.0,885.55,880.0,True,-1.733,-1.533,0.1287,-4.8674,38.45,-43.4,29.9,22.05,26.3,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,15.446469100577144,13.773047252875537,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-17,2025-11-18,2025-11-19,10,INVENTORY_MIGRATION,Strong Bullish Momentum,893.7,880.0,885.55,880.0,True,-1.733,-1.533,0.1287,-4.8674,38.45,-43.4,29.9,22.05,26.3,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,15.446469100577144,13.773047252875537,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-17,2025-11-18,2025-11-19,15,INVENTORY_MIGRATION,Strong Bullish Momentum,893.7,880.0,885.55,880.0,True,-1.733,-1.533,0.1287,-13.4273,38.45,-43.4,29.9,22.05,26.3,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,15.446469100577144,13.773047252875537,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-17,2025-11-18,2025-11-19,3,IV_SKEW_ACCUMULATION,Strong Bullish Momentum,893.7,880.0,885.55,880.0,True,-1.733,-1.533,0.1287,-1.6001,38.45,-43.4,29.9,22.05,26.3,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,15.446469100577144,13.773047252875537,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-17,2025-11-18,2025-11-19,5,IV_SKEW_ACCUMULATION,Strong Bullish Momentum,893.7,880.0,885.55,880.0,True,-1.733,-1.533,0.1287,-4.8674,38.45,-43.4,29.9,22.05,26.3,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,15.446469100577144,13.773047252875537,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-17,2025-11-18,2025-11-19,10,IV_SKEW_ACCUMULATION,Strong Bullish Momentum,893.7,880.0,885.55,880.0,True,-1.733,-1.533,0.1287,-4.8674,38.45,-43.4,29.9,22.05,26.3,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,15.446469100577144,13.773047252875537,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-17,2025-11-18,2025-11-19,15,IV_SKEW_ACCUMULATION,Strong Bullish Momentum,893.7,880.0,885.55,880.0,True,-1.733,-1.533,0.1287,-13.4273,38.45,-43.4,29.9,22.05,26.3,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,15.446469100577144,13.773047252875537,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2025-11-19,2025-11-20,2025-11-21,3,FLOOR_BOUNCE,Regime Transition,891.8,871.2,851.8,871.2,True,-2.5099,-2.3099,0.2355,-4.6647,38.1,31.7,34.9,142.61,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,8.816662570656186,8.006002879403384,20-40,macro_25_50,ifs_30_60,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-19,2025-11-20,2025-11-21,5,FLOOR_BOUNCE,Regime Transition,891.8,871.2,851.8,871.2,True,-2.5099,-2.3099,0.2355,-4.6647,38.1,31.7,34.9,142.61,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,8.816662570656186,8.006002879403384,20-40,macro_25_50,ifs_30_60,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-19,2025-11-20,2025-11-21,10,FLOOR_BOUNCE,Regime Transition,891.8,871.2,851.8,871.2,True,-2.5099,-2.3099,0.2355,-9.8957,38.1,31.7,34.9,142.61,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,8.816662570656186,8.006002879403384,20-40,macro_25_50,ifs_30_60,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-19,2025-11-20,2025-11-21,15,FLOOR_BOUNCE,Regime Transition,891.8,871.2,851.8,871.2,True,-2.5099,-2.3099,0.2355,-14.1007,38.1,31.7,34.9,142.61,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,8.816662570656186,8.006002879403384,20-40,macro_25_50,ifs_30_60,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-20,2025-11-21,2025-11-21,3,FLOOR_BOUNCE,Regime Transition,882.35,871.2,851.8,871.2,True,-1.4637,-1.2637,0.0737,-3.6437,22.81,15.4,40.6,125.55,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,8.490102053362847,7.239357907951027,20-40,macro_25_50,ifs_15_30,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-20,2025-11-21,2025-11-21,5,FLOOR_BOUNCE,Regime Transition,882.35,871.2,851.8,871.2,True,-1.4637,-1.2637,1.139,-3.6437,22.81,15.4,40.6,125.55,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,8.490102053362847,7.239357907951027,20-40,macro_25_50,ifs_15_30,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-20,2025-11-21,2025-11-21,10,FLOOR_BOUNCE,Regime Transition,882.35,871.2,851.8,871.2,True,-1.4637,-1.2637,1.139,-9.2764,22.81,15.4,40.6,125.55,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,8.490102053362847,7.239357907951027,20-40,macro_25_50,ifs_15_30,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-20,2025-11-21,2025-11-21,15,FLOOR_BOUNCE,Regime Transition,882.35,871.2,851.8,871.2,True,-1.4637,-1.2637,1.139,-13.1807,22.81,15.4,40.6,125.55,26.3,LONG_GAMMA,Flip Zone,Bull Put Spread (Credit),cash_ohlc,True,8.490102053362847,7.239357907951027,20-40,macro_25_50,ifs_15_30,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-25,2025-11-26,2025-11-28,3,INVENTORY_MIGRATION,Support Normalization,875.0,870.25,870.25,837.25,False,-0.7429,-0.5429,1.9886,-2.0629,40.14,6.3,27.2,20.31,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,5.721377974208397,6.034286560612568,40-60,macro_25_50,ifs_0_15,rs_5_10
