symbol,date,flip,conf,strength,dir,entry_close,fwd1,fwd3,fwd5
BAJAJFINSV,2026-04-09,BEARISH_TO_BULLISH,5.4,WEAK,1.0,1809.2,-1.1552067212027466,1.1441521114304691,1.1828432456334215
BAJAJFINSV,2026-04-23,BULLISH_TO_BEARISH,23.9,WEAK,-1.0,1770.7,-0.08471226068786356,0.3670864629807421,0.016942452137570143
BAJAJFINSV,2026-05-25,BEARISH_TO_BULLISH,23.4,WEAK,1.0,1800.7,0.46648525573387367,-2.321319486866216,-3.6819014827567034
BAJAJFINSV,2026-06-01,BULLISH_TO_BEARISH,39.2,MODERATE,-1.0,1741.4,0.4019754220741931,2.193637303319171,2.773630412311943
BAJAJFINSV,2026-06-15,BEARISH_TO_BULLISH,28.4,WEAK,1.0,1787.3,-1.2700721759077966,-1.0015106585352131,-1.247692049460077
BAJAJFINSV,2026-07-09,BULLISH_TO_BEARISH,2.7,WEAK,-1.0,1916.0,0.37578288100209006,3.4655532359081467,3.011482254697288
BAJAJFINSV,2026-07-22,BEARISH_TO_BULLISH,1.0,WEAK,1.0,,,,
BAJFINANCE,2025-07-08,BEARISH_TO_BULLISH,17.0,WEAK,1.0,940.6,0.7495215819689511,-2.3123538167127364,-2.0040399744843738
BAJFINANCE,2025-07-14,BULLISH_TO_BEARISH,65.8,STRONG,-1.0,928.4,0.7162860835846594,-1.464885825075401,-2.6012494614390325
BAJFINANCE,2025-07-18,BEARISH_TO_BULLISH,50.1,MODERATE,1.0,948.45,0.4322842532553017,1.1070694290684802,-7.164320733828883
BAJFINANCE,2025-07-25,BULLISH_TO_BEARISH,55.0,MODERATE,-1.0,880.5,-0.6871095968199834,-0.07950028392959063,-0.5451448040885809
BAJFINANCE,2025-07-30,BEARISH_TO_BULLISH,10.8,WEAK,1.0,881.2,-0.6298229686790817,1.2085792101679502,-0.23831139355424677
BAJFINANCE,2025-08-06,BULLISH_TO_BEARISH,49.1,MODERATE,-1.0,879.1,0.22181776817199925,2.9689455124559236,2.0077351837106105
BAJFINANCE,2025-08-22,BEARISH_TO_BULLISH,11.8,WEAK,1.0,900.8,-2.7253552397868512,-2.5477353463587846,-1.1878330373001702
BAJFINANCE,2025-09-04,BULLISH_TO_BEARISH,9.3,WEAK,-1.0,937.6,-0.7145904436859996,-3.2369880546075107,-7.00191979522184
BAJFINANCE,2025-09-09,BEARISH_TO_BULLISH,25.8,WEAK,1.0,967.95,0.23761557931710878,4.328735988429152,4.0756237408957
BAJFINANCE,2025-09-16,BULLISH_TO_BEARISH,24.2,WEAK,-1.0,1007.4,1.0720667063728364,0.08933889219773448,-2.2185824895771313
BAJFINANCE,2025-09-30,BEARISH_TO_BULLISH,16.1,WEAK,1.0,987.7,0.20755290067833904,2.95130100232864,3.690391819378358
BAJFINANCE,2025-10-28,BULLISH_TO_BEARISH,51.6,MODERATE,-1.0,1062.95,1.0113363751822757,1.8674443764993776,1.9850416294275492
BAJFINANCE,2025-11-13,BEARISH_TO_BULLISH,2.6,WEAK,1.0,1018.5,0.8149239077074084,-1.2665684830633261,-1.4138438880706898
BAJFINANCE,2025-11-19,BULLISH_TO_BEARISH,20.1,WEAK,-1.0,1028.6,2.381878281158846,4.122107719230009,-0.5055415127357619
BAJFINANCE,2025-11-25,BEARISH_TO_BULLISH,4.8,WEAK,1.0,1010.7,2.285544672009489,1.0289898090432352,1.0586722073810162
BAJFINANCE,2025-12-01,BULLISH_TO_BEARISH,46.0,MODERATE,-1.0,1025.5,0.399804973183815,-2.1940516821062896,0.8581179912237888
BAJFINANCE,2025-12-18,BEARISH_TO_BULLISH,4.7,WEAK,1.0,1008.3,-0.0495884161459883,0.357036596251118,-1.0215213726073544
BAJFINANCE,2025-12-26,BULLISH_TO_BEARISH,14.1,WEAK,-1.0,998.0,0.8717434869739524,2.5000000000000044,1.9288577154308615
BAJFINANCE,2025-12-30,BEARISH_TO_BULLISH,25.2,WEAK,1.0,986.8,-1.3933927847588166,-0.8157681394406116,-1.8240778273206324
BAJFINANCE,2026-01-01,BULLISH_TO_BEARISH,63.0,STRONG,-1.0,990.45,1.1812812358019127,2.18587510727448,3.1147458226058884
BAJFINANCE,2026-01-19,BEARISH_TO_BULLISH,50.1,MODERATE,1.0,933.2,0.32683240462922786,-0.5732961851693124,0.20895842263179723
BAJFINANCE,2026-02-06,BULLISH_TO_BEARISH,1.3,WEAK,-1.0,983.15,1.785078573971414,-1.6681076132838302,-3.0107308142196025
BAJFINANCE,2026-02-19,BEARISH_TO_BULLISH,45.5,MODERATE,1.0,1030.2,0.07765482430595559,-0.8881770529994264,-3.3294505921180417
BAJFINANCE,2026-02-26,BULLISH_TO_BEARISH,12.8,WEAK,-1.0,995.9,1.772266291796363,3.3637915453358773,5.80881614619942
BAJFINANCE,2026-03-24,BEARISH_TO_BULLISH,75.0,STRONG,1.0,882.7,-4.4069332729126645,-7.409085759601234,-3.6082474226804147
BAJFINANCE,2026-03-30,BULLISH_TO_BEARISH,52.6,MODERATE,-1.0,817.3,-1.1623638810718218,-4.624984705738416,-10.522451976018598
BAJFINANCE,2026-04-21,BEARISH_TO_BULLISH,64.7,STRONG,1.0,934.75,-1.759828831238304,-1.385397165017389,-0.5081572612998128
BAJFINANCE,2026-04-30,BULLISH_TO_BEARISH,40.0,MODERATE,-1.0,950.2,-0.8840244159124371,-2.3731845927173176,1.4891601768048928
BAJFINANCE,2026-05-05,BEARISH_TO_BULLISH,34.8,WEAK,1.0,980.75,-0.8157022686719348,-4.55773642620444,-8.626051491205713
BAJFINANCE,2026-05-08,BULLISH_TO_BEARISH,24.2,WEAK,-1.0,936.05,3.4025960151701202,2.5639656001281983,1.5971369050798496
BAJFINANCE,2026-05-25,BEARISH_TO_BULLISH,37.1,MODERATE,1.0,930.2,0.10212857450010017,-4.42377983229414,-5.740700924532368
BAJFINANCE,2026-05-29,BULLISH_TO_BEARISH,44.8,MODERATE,-1.0,889.05,0.7986052527979203,1.6478263314774173,2.0190090546088446
BAJFINANCE,2026-06-24,BEARISH_TO_BULLISH,74.8,STRONG,1.0,980.35,0.17340745652062342,3.524251542816336,5.227724792166052
BAJFINANCE,2026-07-09,BULLISH_TO_BEARISH,17.2,WEAK,-1.0,1020.5,-0.20578147966683222,-0.0783929446349784,-3.508084272415478
BAJFINANCE,2026-07-17,BEARISH_TO_BULLISH,37.1,MODERATE,1.0,1064.0,0.4699248120300752,,
BAJFINANCE,2026-07-22,BULLISH_TO_BEARISH,8.7,WEAK,-1.0,,,,
BALKRISIND,2025-07-04,BEARISH_TO_BULLISH,13.9,WEAK,1.0,2602.8,0.7568772091593597,1.2870754571999385,1.8057476563700627
BANDHANBNK,2025-07-16,BEARISH_TO_BULLISH,56.7,MODERATE,1.0,185.19,0.9935741670716579,-2.2949403315513797,-0.5615853987796274
BANDHANBNK,2025-07-31,BULLISH_TO_BEARISH,60.6,STRONG,-1.0,163.42,-2.82095214783993,-0.6853506302778146,-1.0830987639211909
BANDHANBNK,2025-08-12,BEARISH_TO_BULLISH,7.2,WEAK,1.0,165.69,-1.3941698352344756,5.021425553744941,6.717363751584281
BANDHANBNK,2025-08-25,BULLISH_TO_BEARISH,18.7,WEAK,-1.0,165.86,1.766550102496085,2.7251899192089772,0.6933558422766223
BANDHANBNK,2025-09-30,BEARISH_TO_BULLISH,60.1,STRONG,1.0,163.54,1.4797603032897249,0.5564387917329073,-0.1467530879295467
BANDHANBNK,2025-10-06,BULLISH_TO_BEARISH,16.5,WEAK,-1.0,164.45,2.249923989054417,-2.949224688355137,1.1249619945272085
BANDHANBNK,2025-10-24,BEARISH_TO_BULLISH,40.0,MODERATE,1.0,172.05,2.092414995640799,-0.8427782621331106,-8.398721301947118
BANDHANBNK,2025-11-06,BULLISH_TO_BEARISH,70.2,STRONG,-1.0,153.7,0.7807417046193811,-1.3988288874430745,-0.585556278464545
BANDHANBNK,2025-11-21,BEARISH_TO_BULLISH,25.6,WEAK,1.0,149.9,-0.1667778519012675,-0.1667778519012675,0.10006671114076429
BANDHANBNK,2025-11-27,BULLISH_TO_BEARISH,22.0,WEAK,-1.0,150.35,0.19953441968738475,2.3611572996341756,6.817426005986032
BANDHANBNK,2025-12-08,BEARISH_TO_BULLISH,7.0,WEAK,1.0,141.0,0.2482269503546059,6.0638297872340505,6.028368794326241
BANDHANBNK,2025-12-22,BULLISH_TO_BEARISH,43.8,MODERATE,-1.0,149.35,2.0087043856712423,2.209574824238355,2.376966856377625
BANDHANBNK,2025-12-29,BEARISH_TO_BULLISH,44.1,MODERATE,1.0,145.8,0.0,-0.9259259259259415,1.2688614540466352
BANDHANBNK,2026-01-01,BULLISH_TO_BEARISH,31.6,WEAK,-1.0,144.45,-1.9037729318103151,-2.215299411561106,0.276912426445121
BANDHANBNK,2026-01-23,BEARISH_TO_BULLISH,55.0,MODERATE,1.0,149.0,2.9194630872483183,3.791946308724836,4.026845637583892
BANDHANBNK,2026-02-27,BULLISH_TO_BEARISH,51.0,MODERATE,-1.0,177.65,0.14072614691809737,-3.0396847734309067,-2.5893611032929886
BANDHANBNK,2026-03-25,BEARISH_TO_BULLISH,51.3,MODERATE,1.0,148.9,-5.07051712558765,-1.7125587642713307,0.15446608462054381
BANDHANBNK,2026-04-01,BULLISH_TO_BEARISH,35.0,MODERATE,-1.0,146.35,-4.256918346429804,-12.57259993167066,-14.84113426716775
BANDHANBNK,2026-04-15,BEARISH_TO_BULLISH,50.2,MODERATE,1.0,174.18,0.16649443104833622,1.1137903318406233,-0.16075324377081246
BANDHANBNK,2026-04-20,BULLISH_TO_BEARISH,33.0,WEAK,-1.0,176.12,-0.2214399273222725,0.828980240744951,-1.4251646604587729
BANDHANBNK,2026-05-05,BEARISH_TO_BULLISH,60.0,STRONG,1.0,208.88,-0.5984297204136346,-3.6623898889314463,-6.702412868632708
BANDHANBNK,2026-05-12,BULLISH_TO_BEARISH,72.8,STRONG,-1.0,194.88,-2.1346469622331674,2.3296387520525412,1.400862068965512
BANDHANBNK,2026-05-15,BEARISH_TO_BULLISH,10.0,WEAK,1.0,190.34,0.45707680991909455,0.3887779762530257,3.483240516969631
BANDHANBNK,2026-05-29,BULLISH_TO_BEARISH,25.1,WEAK,-1.0,207.14,0.3910398764120759,0.8207009751858593,2.0469247851694417
BANDHANBNK,2026-06-30,BEARISH_TO_BULLISH,64.6,STRONG,1.0,205.02,0.03902058335771343,1.151107209052768,-4.380060481904213
BANDHANBNK,2026-07-03,BULLISH_TO_BEARISH,20.0,WEAK,-1.0,207.38,1.0994309962387891,3.626193461278803,-2.77750988523483
BANDHANBNK,2026-07-09,BEARISH_TO_BULLISH,22.9,WEAK,1.0,210.01,1.4904052187991026,3.099852387981534,1.5427836769677679
BANDHANBNK,2026-07-14,BULLISH_TO_BEARISH,65.9,STRONG,-1.0,216.52,0.9698873083318044,2.3923886938850942,19.86883428782561
BANKBARODA,2025-07-15,BEARISH_TO_BULLISH,47.1,MODERATE,1.0,249.08,-1.0277822386381894,-2.2844066163481718,-2.4128793961779427
BANKBARODA,2025-07-28,BULLISH_TO_BEARISH,38.7,MODERATE,-1.0,242.26,1.0690993147857688,2.9431189630974965,0.6645752497316871
BANKBARODA,2025-07-30,BEARISH_TO_BULLISH,14.6,WEAK,1.0,237.87,-1.1518896876445155,1.1687055954933372,1.757262370202214
BANKBARODA,2025-08-01,BULLISH_TO_BEARISH,65.8,STRONG,-1.0,241.17,0.21561554090474847,-0.36488783845421235,-1.1610067587179216
BANKBARODA,2025-08-05,BEARISH_TO_BULLISH,4.9,WEAK,1.0,241.75,0.12409513960703676,0.9183040330920368,0.024819027921407354
BANKBARODA,2025-08-28,BULLISH_TO_BEARISH,64.0,STRONG,-1.0,232.83,-0.6829016879268027,-2.4051883348365735,-0.6141820212171878
BANKBARODA,2025-09-03,BEARISH_TO_BULLISH,21.9,WEAK,1.0,233.94,0.13678721039582506,0.23510301786783422,1.8509019406685527
BANKBARODA,2025-09-05,BULLISH_TO_BEARISH,48.1,MODERATE,-1.0,234.64,0.06392771905897429,-1.5470508012274224,-1.8794749403341398
BANKBARODA,2025-09-16,BEARISH_TO_BULLISH,15.3,WEAK,1.0,245.89,1.244458904388142,2.135101061450242,3.448696571637732
BANKBARODA,2025-09-23,BULLISH_TO_BEARISH,4.1,WEAK,-1.0,254.37,0.6132798679089524,0.14938868577269154,-2.056060069976813
BANKBARODA,2025-09-29,BEARISH_TO_BULLISH,51.1,MODERATE,1.0,258.54,0.4099945849771804,3.1175059952038375,1.2996054769087786
BANKBARODA,2025-10-07,BULLISH_TO_BEARISH,48.9,MODERATE,-1.0,261.9,-0.859106529209622,-2.3673157693776425,-2.481863306605575
BANKBARODA,2025-10-27,BEARISH_TO_BULLISH,74.1,STRONG,1.0,276.95,-0.8485286152735028,0.5235602094240798,4.025997472467966
BANKBARODA,2025-11-06,BULLISH_TO_BEARISH,26.6,WEAK,-1.0,289.05,0.46704722366373386,1.401141670991182,0.7957100847604259
BANKBARODA,2025-11-24,BEARISH_TO_BULLISH,40.0,MODERATE,1.0,287.25,0.4003481288076509,0.8877284595300301,3.359442993907738
BANKBARODA,2025-12-03,BULLISH_TO_BEARISH,75.0,STRONG,-1.0,288.2,-1.5267175572519203,-0.5725190839694775,1.1103400416377478
BANKBARODA,2025-12-18,BEARISH_TO_BULLISH,40.9,MODERATE,1.0,292.05,0.6676938880328671,-0.5136106831022085,-1.5237116932032146
BANKBARODA,2025-12-23,BULLISH_TO_BEARISH,31.6,WEAK,-1.0,290.55,0.8088108759249776,-0.8432283600068795,-3.5105833763551844
BANKBARODA,2025-12-31,BEARISH_TO_BULLISH,26.8,WEAK,1.0,300.75,1.4297589359933538,1.4297589359933538,-0.3990024937655823
BANKBARODA,2026-01-02,BULLISH_TO_BEARISH,40.0,MODERATE,-1.0,306.85,0.5866058334691253,2.3790125468469974,1.5153984031285754
BANKBARODA,2026-01-22,BEARISH_TO_BULLISH,70.4,STRONG,1.0,296.15,1.975350329225063,2.127300354550063,-6.263717710619604
BANKBARODA,2026-01-29,BULLISH_TO_BEARISH,46.1,MODERATE,-1.0,299.4,7.281229124916486,2.8724114896459474,3.4068136272545053
BANKBARODA,2026-02-04,BEARISH_TO_BULLISH,49.5,MODERATE,1.0,290.45,-0.43036667240488896,-0.03442933379237938,-0.206576002754335
BANKBARODA,2026-02-06,BULLISH_TO_BEARISH,42.2,MODERATE,-1.0,290.6,0.08602890571231933,0.258086717136958,-0.6710254645560869
BANKBARODA,2026-02-17,BEARISH_TO_BULLISH,75.0,STRONG,1.0,305.15,-0.2293953793216414,2.6872030149107147,3.506472226773733
BANKBARODA,2026-03-02,BULLISH_TO_BEARISH,70.5,STRONG,-1.0,299.3,-0.8519879719345177,3.758770464416973,3.341129301703976
BANKBARODA,2026-03-10,BEARISH_TO_BULLISH,51.0,MODERATE,1.0,289.3,-0.034566194262019616,-3.2319391634981063,-2.1258209471137346
BANKBARODA,2026-03-12,BULLISH_TO_BEARISH,59.2,MODERATE,-1.0,281.05,0.3913894324853309,-0.7471980074719679,0.3913894324853309
BANKBARODA,2026-03-18,BEARISH_TO_BULLISH,34.9,WEAK,1.0,272.6,2.6962582538517847,-0.7703595011005218,-4.512105649303011
BANKBARODA,2026-03-20,BULLISH_TO_BEARISH,7.6,WEAK,-1.0,265.9,-1.7299736743136604,2.106054907860085,5.2087250846182656
BANKBARODA,2026-04-15,BEARISH_TO_BULLISH,17.2,WEAK,1.0,279.39,0.36150184330147495,1.6679193958266312,-1.0952432084183408
BANKBARODA,2026-04-21,BULLISH_TO_BEARISH,28.0,WEAK,-1.0,282.77,2.2774693213565786,3.104996994023402,5.134915302189052
BANKBARODA,2026-05-14,BEARISH_TO_BULLISH,51.8,MODERATE,1.0,261.4,-0.5164498852333458,0.822494261667955,1.4728385615914397
BANKBARODA,2026-05-20,BULLISH_TO_BEARISH,27.4,WEAK,-1.0,263.1,-0.8171797795514926,-2.8316229570505462,-2.0524515393386453
BANKBARODA,2026-05-22,BEARISH_TO_BULLISH,44.1,MODERATE,1.0,272.25,-0.6244260789715294,-1.3774104683195594,-2.369146005509638
BANKBARODA,2026-05-29,BULLISH_TO_BEARISH,22.4,WEAK,-1.0,264.35,-0.5485152260260975,-2.629090221297518,1.9292604501607802
BANKBARODA,2026-06-12,BEARISH_TO_BULLISH,73.4,STRONG,1.0,276.05,-0.25357725049809404,2.5176598442311136,3.6225321499728307
BANKBARODA,2026-06-19,BULLISH_TO_BEARISH,13.6,WEAK,-1.0,286.05,2.884111169375983,2.4121657052962884,4.771893025694821
BANKBARODA,2026-06-25,BEARISH_TO_BULLISH,40.0,MODERATE,1.0,272.8,-0.1466275659824172,-4.600439882697952,-8.376099706744876
BANKBARODA,2026-07-01,BULLISH_TO_BEARISH,51.4,MODERATE,-1.0,260.25,3.093179634966383,4.764649375600386,6.013448607108551
BANKBARODA,2026-07-10,BEARISH_TO_BULLISH,53.0,MODERATE,1.0,250.65,-1.6157989228007226,-0.9375623379214021,1.6756433273488882
BANKBARODA,2026-07-14,BULLISH_TO_BEARISH,68.1,STRONG,-1.0,248.15,-0.06044731009470308,-2.6999798508966304,0.9671569615152148
BANKBARODA,2026-07-16,BEARISH_TO_BULLISH,10.1,WEAK,1.0,246.8,3.261750405186379,-0.4254457050243157,
BANKINDIA,2025-07-25,BEARISH_TO_BULLISH,24.6,WEAK,1.0,111.5,0.6008968609865486,-0.09865470852017887,0.17040358744394415
BANKINDIA,2025-08-04,BULLISH_TO_BEARISH,6.2,WEAK,-1.0,110.72,-0.8941473988439259,0.08128612716763314,-2.5198699421965376
BANKINDIA,2025-08-12,BEARISH_TO_BULLISH,16.1,WEAK,1.0,113.56,-0.3258189503346289,2.580133849947158,2.104614300810145
BANKINDIA,2025-08-28,BULLISH_TO_BEARISH,48.7,MODERATE,-1.0,110.29,-1.4507208269108662,-2.9739776951672745,-2.0672771783479797
BANKINDIA,2025-09-29,BEARISH_TO_BULLISH,15.4,WEAK,1.0,123.41,0.9885746697998533,2.1392107608783735,1.1263268778867197
BANKINDIA,2025-10-06,BULLISH_TO_BEARISH,2.0,WEAK,-1.0,126.25,1.1485148514851506,-0.39603960396039606,1.5445544554455468
BANKINDIA,2025-10-21,BEARISH_TO_BULLISH,10.9,WEAK,1.0,135.55,-1.2172630025820772,4.094430099594232,2.4345260051641335
BANKINDIA,2025-11-03,BULLISH_TO_BEARISH,6.1,WEAK,-1.0,142.15,1.4069644741470277,-2.6732325008793407,-3.165670066830813
BANKINDIA,2025-11-10,BEARISH_TO_BULLISH,39.8,MODERATE,1.0,145.5,0.7903780068728562,0.6872852233676976,0.6872852233676976
BANKINDIA,2025-11-14,BULLISH_TO_BEARISH,4.5,WEAK,-1.0,147.35,0.5768578215133996,-0.23752969121139758,1.017984390906006
BANKINDIA,2025-11-20,BEARISH_TO_BULLISH,40.0,MODERATE,1.0,145.45,0.275008594018567,2.3375730491577906,1.1687865245789049
BANKINDIA,2025-12-03,BULLISH_TO_BEARISH,58.2,MODERATE,-1.0,141.5,-1.1307420494699607,-0.10600706713781322,0.5300353356890459
BANKINDIA,2025-12-19,BEARISH_TO_BULLISH,43.4,MODERATE,1.0,142.7,-1.261387526278895,-2.067274001401534,-0.49053959355290033
BANKINDIA,2025-12-26,BULLISH_TO_BEARISH,4.6,WEAK,-1.0,139.9,-1.5010721944245848,-5.075053609721225,-7.147962830593281
BANKINDIA,2025-12-30,BEARISH_TO_BULLISH,67.5,STRONG,1.0,143.85,2.189781021897814,4.205769899200564,5.318039624608971
BANKINDIA,2026-01-05,BULLISH_TO_BEARISH,31.6,WEAK,-1.0,150.65,-0.5642217059409189,3.0866246266179926,2.057749751078655
BANKINDIA,2026-01-14,BEARISH_TO_BULLISH,48.3,MODERATE,1.0,157.35,3.622497616777895,0.09532888465205319,1.4617095646647673
BANKINDIA,2026-01-20,BULLISH_TO_BEARISH,20.5,WEAK,-1.0,157.5,-5.650793650793654,-3.587301587301591,-4.698412698412701
BANKINDIA,2026-01-23,BEARISH_TO_BULLISH,40.0,MODERATE,1.0,163.15,2.574318112166711,0.5822862396567506,-3.156604351823479
BANKINDIA,2026-01-30,BULLISH_TO_BEARISH,62.4,STRONG,-1.0,151.65,-4.187273326739198,-7.781074843389373,-11.045169798878996
BANKINDIA,2026-02-09,BEARISH_TO_BULLISH,31.9,WEAK,1.0,167.5,-0.20895522388059362,-3.402985074626859,1.6119402985074558
BANKINDIA,2026-02-13,BULLISH_TO_BEARISH,18.7,WEAK,-1.0,165.6,-2.7777777777777746,-2.143719806763292,-5.163043478260876
BANKINDIA,2026-02-20,BEARISH_TO_BULLISH,32.8,WEAK,1.0,174.15,0.7751937984496091,1.7513637668676327,-1.0623026126902062
BANKINDIA,2026-03-05,BULLISH_TO_BEARISH,39.0,MODERATE,-1.0,159.6,5.200501253132821,3.3208020050125207,5.889724310776947
BANKINDIA,2026-03-16,BEARISH_TO_BULLISH,8.7,WEAK,1.0,151.4,0.6935270805812305,-0.5944517833553538,-3.3355350066050273
BANKINDIA,2026-03-18,BULLISH_TO_BEARISH,31.5,WEAK,-1.0,145.75,-3.2590051457975986,-0.4116638078902191,0.5145797598627788
BANKINDIA,2026-03-25,BEARISH_TO_BULLISH,42.4,MODERATE,1.0,145.0,-5.517241379310345,-4.034482758620686,-5.137931034482751
BANKINDIA,2026-04-07,BULLISH_TO_BEARISH,70.2,STRONG,-1.0,146.49,1.5018089972011857,1.0376134889753637,-1.6178578742576315
BANKINDIA,2026-04-09,BEARISH_TO_BULLISH,60.0,STRONG,1.0,147.93,-2.0009463935645293,0.6286757250050745,0.25687825322787494
BANKINDIA,2026-04-13,BULLISH_TO_BEARISH,52.8,MODERATE,-1.0,147.7,-0.7853757616790962,-0.4129993229519389,-3.534190927555856
BANKINDIA,2026-04-22,BEARISH_TO_BULLISH,70.3,STRONG,1.0,150.86,-2.267002518891698,-4.38154580405675,-7.284899907198733
BANKINDIA,2026-04-29,BULLISH_TO_BEARISH,56.1,MODERATE,-1.0,139.87,0.8650890112247144,-1.7659255022520903,0.07149495960534376
BANKINDIA,2026-05-26,BEARISH_TO_BULLISH,60.0,STRONG,1.0,147.0,-4.823129251700683,-6.605442176870753,-4.97278911564626
BANKINDIA,2026-06-01,BULLISH_TO_BEARISH,39.4,MODERATE,-1.0,137.29,-1.9156529973049716,-3.03736615922501,-7.597057323912891
BANKINDIA,2026-06-24,BEARISH_TO_BULLISH,21.7,WEAK,1.0,144.72,-1.4994472084024237,-2.114427860696519,-0.46296296296295436
BANKINDIA,2026-07-02,BULLISH_TO_BEARISH,40.0,MODERATE,-1.0,144.05,2.950364456785838,6.199236376258248,-0.5900728913571637
BANKINDIA,2026-07-20,BEARISH_TO_BULLISH,73.2,STRONG,1.0,147.1,-2.114208021753899,,
BANKINDIA,2026-07-22,BULLISH_TO_BEARISH,35.5,MODERATE,-1.0,,,,
BANKNIFTY,2025-07-03,BULLISH_TO_BEARISH,15.8,WEAK,-1.0,57031.9,0.14500656650051,-0.3185059589457855,0.48604377550108685
BANKNIFTY,2025-07-16,BEARISH_TO_BULLISH,9.1,WEAK,1.0,56828.8,-0.9604285151190997,-0.12810405991328852,0.4174819809673968
BANKNIFTY,2025-07-18,BULLISH_TO_BEARISH,41.9,MODERATE,-1.0,56952.75,0.34546180825333284,-0.19893683799290274,1.5238070154645713
BANKNIFTY,2025-07-31,BEARISH_TO_BULLISH,65.0,STRONG,1.0,55617.6,0.003146486004430252,-0.371195448922638,-1.1016296999510895
BANKNIFTY,2025-08-05,BULLISH_TO_BEARISH,47.8,MODERATE,-1.0,55411.15,-0.19851600264567693,-0.1797472169409921,0.4145375073428441
BANKNIFTY,2025-09-11,BEARISH_TO_BULLISH,11.2,WEAK,1.0,54809.3,0.1433150943361722,1.247963393073803,1.1851090964489523
BANKNIFTY,2025-09-22,BULLISH_TO_BEARISH,29.2,WEAK,-1.0,55509.75,0.6994266772954301,2.0183841577380575,1.5743180252117899
BANKNIFTY,2025-09-30,BEARISH_TO_BULLISH,41.6,MODERATE,1.0,55347.95,0.4359691732033488,1.6105384210255331,1.5250790679691044
BANKNIFTY,2025-10-14,BULLISH_TO_BEARISH,61.1,STRONG,-1.0,56799.9,-1.0962167186914087,-2.171306639624358,-2.2502680462465627
BANKNIFTY,2025-10-16,BEARISH_TO_BULLISH,43.0,MODERATE,1.0,57713.35,0.5542045298011613,0.6319161857698511,0.6946399749797949
BANKNIFTY,2025-10-24,BULLISH_TO_BEARISH,43.3,MODERATE,-1.0,58114.25,-0.17181672309287058,0.14308022559011163,0.022025578924279175
BANKNIFTY,2025-10-28,BEARISH_TO_BULLISH,40.9,MODERATE,1.0,58385.25,-0.6065744344676121,-0.4860816730252982,-1.4233046873996429
BANKNIFTY,2025-10-31,BULLISH_TO_BEARISH,19.4,WEAK,-1.0,58101.45,0.47227737001399134,0.3866512797873275,-0.06316537711193847
BANKNIFTY,2025-11-20,BEARISH_TO_BULLISH,7.6,WEAK,1.0,58867.7,-0.05495373524020566,1.1217526759156649,1.503371118627023
BANKNIFTY,2025-12-02,BULLISH_TO_BEARISH,34.3,WEAK,-1.0,59348.25,0.10033994262678834,0.1848411705484106,0.6535154785524401
BANKNIFTY,2025-12-12,BEARISH_TO_BULLISH,12.2,WEAK,1.0,59461.8,-0.7184444466867878,-0.9231977504885562,-0.26538046275088023
BANKNIFTY,2025-12-17,BULLISH_TO_BEARISH,33.3,WEAK,-1.0,58912.85,-0.2653920154940706,-0.6563932995942385,-0.16719612104999163
BANKNIFTY,2025-12-22,BEARISH_TO_BULLISH,28.4,WEAK,1.0,59299.55,-0.19553268110804276,-0.61922898234473,0.4760575754790645
BANKNIFTY,2025-12-24,BULLISH_TO_BEARISH,29.7,WEAK,-1.0,59011.35,0.13387255163625303,-0.9667631735250931,-1.931153922084478
BANKNIFTY,2025-12-30,BEARISH_TO_BULLISH,42.0,MODERATE,1.0,59581.85,0.2176837409378936,0.7759913463579908,0.6864506556946453
BANKNIFTY,2026-01-08,BULLISH_TO_BEARISH,25.0,WEAK,-1.0,59251.55,-0.3357718068134877,-0.5545846479965478,-1.0798029756183518
BANKNIFTY,2026-01-28,BEARISH_TO_BULLISH,17.0,WEAK,1.0,59957.85,-0.5794070334409948,0.139181108061754,0.1764572945827826
BANKNIFTY,2026-02-02,BULLISH_TO_BEARISH,34.6,WEAK,-1.0,60041.3,-0.32785765797875555,-0.13199247851062518,-0.974495888663301
BANKNIFTY,2026-02-04,BEARISH_TO_BULLISH,15.4,WEAK,1.0,60063.65,0.09473283758146808,0.9369227477850579,1.1256392177298558
BANKNIFTY,2026-02-06,BULLISH_TO_BEARISH,15.4,WEAK,-1.0,60669.35,0.07079357204255046,-0.11603882355753187,-0.4611059785542453
BANKNIFTY,2026-02-17,BEARISH_TO_BULLISH,41.8,MODERATE,1.0,61550.8,-1.3180169875939873,-0.4655504071433725,-0.8244409495896143
BANKNIFTY,2026-03-05,BULLISH_TO_BEARISH,3.4,WEAK,-1.0,57783.25,3.051835955921477,3.5434143977709804,6.966378665097587
BANKNIFTY,2026-03-18,BEARISH_TO_BULLISH,44.1,MODERATE,1.0,53451.0,-0.04480739368767112,-1.5815419730220173,-2.2008942770013684
BANKNIFTY,2026-04-23,BULLISH_TO_BEARISH,67.0,STRONG,-1.0,56089.75,-0.3111976787202705,1.223307288764884,2.159485467487375
BANKNIFTY,2026-04-27,BEARISH_TO_BULLISH,41.6,MODERATE,1.0,55400.35,0.005866388930755853,-0.9419615580045948,1.0481883237199845
BANKNIFTY,2026-05-04,BULLISH_TO_BEARISH,30.0,WEAK,-1.0,54547.05,-2.628923103999208,-1.3997090585100385,1.8183384802661295
